Beginning of 3683 lines of CVR
1	102  Ward 2	5121627 N	2	1	Republican 
63	102  Ward 2	5129437		3	32	Jeanette W McBride		 Clerk of Court
63	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
63	102  Ward 2	5129437		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
63	102  Ward 2	5129437		3	55	No						Local Question 1
64	102  Ward 2	5129437 N	3	3	Democratic 
64	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
64	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
64	102  Ward 2	5129437		3	29	Gary Watts				Coroner
64	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
64	102  Ward 2	5129437		3	55	No						Local Question 1
65	102  Ward 2	5129437 N	3	3	Democratic 
65	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
65	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
65	102  Ward 2	5129437		3	29	Gary Watts				Coroner
65	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
65	102  Ward 2	5129437		3	54	Yes						Local Question 1
66	102  Ward 2	5129437 N	3	3	Democratic 
66	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
66	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
66	102  Ward 2	5129437		3	29	Gary Watts				Coroner
66	102  Ward 2	5129437		3	41	Barbara A Scott		 SCH1ALG School Board District 1 At Large
66	102  Ward 2	5129437		3	54	Yes						Local Question 1
67	102  Ward 2	5129437 N	3	3	Democratic 
67	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
67	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
67	102  Ward 2	5129437		3	29	Gary Watts				Coroner
67	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
67	102  Ward 2	5129437		3	54	Yes						Local Question 1
68	102  Ward 2	5129437 N	3	9	Barack Obama		 President of Vice President
68	102  Ward 2	5129437		3	55	No						Local Question 1
69	102  Ward 2	5129437 N	3	3	Democratic 
69	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
69	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
69	102  Ward 2	5129437		3	29	Gary Watts				Coroner
69	102  Ward 2	5129437		3	51	Yes						Statewide Amendment No 1
69	102  Ward 2	5129437		3	58	No						Local Question 2
69	102  Ward 2	5129437		4	9	Barack Obama				President of Vice President
69	102  Ward 2	5129437		4	17	Darrell Jackson				SEND021 State Senate
69	102  Ward 2	5129437		4	26	Leon Lott				Sheriff
69	102  Ward 2	5129437		4	32	Jeanette W McBride		 Clerk of Court
69	102  Ward 2	5129437		4	41	Barbara A Scott		 SCH1ALG School Board District 1 At Large
69	102  Ward 2	5129437		4	51	Yes						Statewide Amendment No 1
69	102  Ward 2	5129437		4	57	Yes						Local Question 2
69	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
69	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
69	102  Ward 2	5129437		3	29	Gary Watts				Coroner
69	102  Ward 2	5129437		3	51	Yes						Statewide Amendment No 1
70	102  Ward 2	5129437 N	3	3	Democratic 
70	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
70	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
70	102  Ward 2	5129437		3	29	Gary Watts				Coroner
70	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
70	102  Ward 2	5129437		3	54	Yes						Local Question 1
71	102  Ward 2	5129437 N	3	3	Democratic 
71	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
71	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
71	102  Ward 2	5129437		3	29	Gary Watts				Coroner
71	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
71	102  Ward 2	5129437		3	54	Yes						Local Question 1
72	102  Ward 2	5129437 N	3	3	Democratic 
72	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
72	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
72	102  Ward 2	5129437		3	29	Gary Watts				Coroner
72	102  Ward 2	5129437		3	35	John V Green		 Soil and Water District Commission
72	102  Ward 2	5129437		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
72	102  Ward 2	5129437		3	54	Yes						Local Question 1
73	102  Ward 2	5129437 N	3	7	Mitt Romney		 President of Vice President
73	102  Ward 2	5129437		3	17	Darrell Jackson				SEND021 State Senate
73	102  Ward 2	5129437		3	29	Gary Watts				Coroner
73	102  Ward 2	5129437		3	35	John V Green		 Soil and Water District Commission
73	102  Ward 2	5129437		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
73	102  Ward 2	5129437		3	55	No						Local Question 1
74	102  Ward 2	5129437 N	3	3	Democratic 
74	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
74	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
74	102  Ward 2	5129437		3	29	Gary Watts				Coroner
74	102  Ward 2	5129437		3	35	John V Green		 Soil and Water District Commission
74	102  Ward 2	5129437		3	54	Yes						Local Question 1
75	102  Ward 2	5129437 N	3	9	Barack Obama		 President of Vice President
75	102  Ward 2	5129437		3	17	Darrell Jackson				SEND021 State Senate
75	102  Ward 2	5129437		3	26	Leon Lott				Sheriff
75	102  Ward 2	5129437		3	32	Jeanette W McBride		 Clerk of Court
75	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
75	102  Ward 2	5129437		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
75	102  Ward 2	5129437		3	55	No						Local Question 1
76	102  Ward 2	5129437 N	3	3	Democratic 
76	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
76	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
76	102  Ward 2	5129437		3	29	Gary Watts				Coroner
76	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
76	102  Ward 2	5129437		3	54	Yes						Local Question 1
77	102  Ward 2	5129437 N	3	7	Mitt Romney		 President of Vice President
77	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
77	102  Ward 2	5129437		3	29	Gary Watts				Coroner
77	102  Ward 2	5129437		3	35	John V Green		 Soil and Water District Commission
77	102  Ward 2	5129437		3	41	Barbara A Scott		 SCH1ALG School Board District 1 At Large
77	102  Ward 2	5129437		3	51	Yes						Statewide Amendment No 1
77	102  Ward 2	5129437		3	58	No						Local Question 2
77	102  Ward 2	5129437		2	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
77	102  Ward 2	5129437		2	23	J Todd Rutherford		 HOU074 State House of Representatives
77	102  Ward 2	5129437		2	29	Gary Watts				Coroner
77	102  Ward 2	5129437		2	38	Vince Ford				SCH1ALG School Board District 1 At Large
77	102  Ward 2	5129437		2	51	Yes						Statewide Amendment No 1
77	102  Ward 2	5129437		2	57	Yes						Local Question 2
77	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
77	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
77	102  Ward 2	5129437		3	29	Gary Watts				Coroner
77	102  Ward 2	5129437		3	35	John V Green		 Soil and Water District Commission
77	102  Ward 2	5129437		3	54	Yes						Local Question 1
78	102  Ward 2	5129437 N	3	3	Democratic 
78	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
78	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
78	102  Ward 2	5129437		3	29	Gary Watts				Coroner
78	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
78	102  Ward 2	5129437		3	54	Yes						Local Question 1
79	102  Ward 2	5129437 N	3	9	Barack Obama		 President of Vice President
79	102  Ward 2	5129437		3	17	Darrell Jackson				SEND021 State Senate
79	102  Ward 2	5129437		3	26	Leon Lott				Sheriff
79	102  Ward 2	5129437		3	32	Jeanette W McBride		 Clerk of Court
79	102  Ward 2	5129437		3	39	Moryah Jackson				SCH1ALG School Board District 1 At Large
79	102  Ward 2	5129437		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
79	102  Ward 2	5129437		3	55	No						Local Question 1
80	102  Ward 2	5129437 N	3	3	Democratic 
80	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
80	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
80	102  Ward 2	5129437		3	29	Gary Watts				Coroner
80	102  Ward 2	5129437		3	41	Barbara A Scott		 SCH1ALG School Board District 1 At Large
80	102  Ward 2	5129437		3	54	Yes						Local Question 1
81	102  Ward 2	5129437 N	3	9	Barack Obama		 President of Vice President
81	102  Ward 2	5129437		3	17	Darrell Jackson				SEND021 State Senate
81	102  Ward 2	5129437		3	26	Leon Lott				Sheriff
81	102  Ward 2	5129437		3	32	Jeanette W McBride		 Clerk of Court
81	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
81	102  Ward 2	5129437		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
81	102  Ward 2	5129437		3	54	Yes						Local Question 1
82	102  Ward 2	5129437 N	3	7	Mitt Romney		 President of Vice President
82	102  Ward 2	5129437		3	26	Leon Lott				Sheriff
82	102  Ward 2	5129437		3	54	Yes						Local Question 1
83	102  Ward 2	5129437 N	3	3	Democratic 
83	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
83	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
83	102  Ward 2	5129437		3	29	Gary Watts				Coroner
83	102  Ward 2	5129437		3	35	John V Green		 Soil and Water District Commission
83	102  Ward 2	5129437		3	41	Barbara A Scott		 SCH1ALG School Board District 1 At Large
83	102  Ward 2	5129437		3	52	No						Statewide Amendment No 1
83	102  Ward 2	5129437		3	57	Yes						Local Question 2
83	102  Ward 2	5129437		3	9	Barack Obama				President of Vice President
83	102  Ward 2	5129437		3	17	Darrell Jackson				SEND021 State Senate
83	102  Ward 2	5129437		3	26	Leon Lott				Sheriff
83	102  Ward 2	5129437		3	32	Jeanette W McBride		 Clerk of Court
83	102  Ward 2	5129437		3	51	Yes						Statewide Amendment No 1
83	102  Ward 2	5129437		3	57	Yes						Local Question 2
83	102  Ward 2	5129437		3	9	Barack Obama				President of Vice President
83	102  Ward 2	5129437		3	17	Darrell Jackson				SEND021 State Senate
83	102  Ward 2	5129437		3	26	Leon Lott				Sheriff
83	102  Ward 2	5129437		3	32	Jeanette W McBride		 Clerk of Court
83	102  Ward 2	5129437		3	54	Yes						Local Question 1
84	102  Ward 2	5129437 N	3	7	Mitt Romney		 President of Vice President
84	102  Ward 2	5129437		3	17	Darrell Jackson				SEND021 State Senate
84	102  Ward 2	5129437		3	29	Gary Watts				Coroner
84	102  Ward 2	5129437		3	35	John V Green		 Soil and Water District Commission
84	102  Ward 2	5129437		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
84	102  Ward 2	5129437		3	54	Yes						Local Question 1
85	102  Ward 2	5129437 N	3	3	Democratic 
85	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
85	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
85	102  Ward 2	5129437		3	29	Gary Watts				Coroner
85	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
85	102  Ward 2	5129437		3	54	Yes						Local Question 1
86	102  Ward 2	5129437 N	3	3	Democratic 
86	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
86	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
86	102  Ward 2	5129437		3	29	Gary Watts				Coroner
86	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
86	102  Ward 2	5129437		3	54	Yes						Local Question 1
87	102  Ward 2	5129437 N	3	3	Democratic 
87	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
87	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
87	102  Ward 2	5129437		3	29	Gary Watts				Coroner
87	102  Ward 2	5129437		3	51	Yes						Statewide Amendment No 1
87	102  Ward 2	5129437		3	57	Yes						Local Question 2
87	102  Ward 2	5129437		3	17	Darrell Jackson				SEND021 State Senate
87	102  Ward 2	5129437		3	26	Leon Lott				Sheriff
87	102  Ward 2	5129437		3	32	Jeanette W McBride		 Clerk of Court
87	102  Ward 2	5129437		3	54	Yes						Local Question 1
88	102  Ward 2	5129437 N	3	3	Democratic 
88	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
88	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
88	102  Ward 2	5129437		3	29	Gary Watts				Coroner
88	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
88	102  Ward 2	5129437		3	54	Yes						Local Question 1
89	102  Ward 2	5129437 N	3	3	Democratic 
89	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
89	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
89	102  Ward 2	5129437		3	29	Gary Watts				Coroner
89	102  Ward 2	5129437		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
89	102  Ward 2	5129437		3	54	Yes						Local Question 1
90	102  Ward 2	5129437 N	3	3	Democratic 
90	102  Ward 2	5129437		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
90	102  Ward 2	5129437		3	23	J Todd Rutherford		 HOU074 State House of Representatives
90	102  Ward 2	5129437		3	29	Gary Watts				Coroner
90	102  Ward 2	5129437		3	35	John V Green		 Soil and Water District Commission
90	102  Ward 2	5129437		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
90	102  Ward 2	5129437		3	51	Yes						Statewide Amendment No 1
90	102  Ward 2	5129437		3	57	Yes						Local Question 2
90	102  Ward 2	5129437		3	51	Yes						Statewide Amendment No 1
90	102  Ward 2	5129437		3	57	Yes						Local Question 2
90	102  Ward 2	5129437		3	55	No						Local Question 1
91	102  Ward 2	5129557 N	3	3	Democratic 
91	102  Ward 2	5129557		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
91	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
91	102  Ward 2	5129557		3	29	Gary Watts				Coroner
91	102  Ward 2	5129557		3	52	No						Statewide Amendment No 1
91	102  Ward 2	5129557		3	58	No						Local Question 2
91	102  Ward 2	5129557		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
91	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
91	102  Ward 2	5129557		3	29	Gary Watts				Coroner
91	102  Ward 2	5129557		3	35	John V Green		 Soil and Water District Commission
91	102  Ward 2	5129557		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
91	102  Ward 2	5129557		3	51	Yes						Statewide Amendment No 1
91	102  Ward 2	5129557		3	57	Yes						Local Question 2
91	102  Ward 2	5129557		3	9	Barack Obama				President of Vice President
91	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
91	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
91	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
91	102  Ward 2	5129557		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
91	102  Ward 2	5129557		3	54	Yes						Local Question 1
92	102  Ward 2	5129557 N	3	7	Mitt Romney		 President of Vice President
92	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
92	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
92	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
92	102  Ward 2	5129557		3	39	Moryah Jackson				SCH1ALG School Board District 1 At Large
92	102  Ward 2	5129557		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
92	102  Ward 2	5129557		3	55	No						Local Question 1
93	102  Ward 2	5129557 N	3	9	Barack Obama		 President of Vice President
93	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
93	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
93	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
93	102  Ward 2	5129557		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
93	102  Ward 2	5129557		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
93	102  Ward 2	5129557		3	54	Yes						Local Question 1
94	102  Ward 2	5129557 N	3	7	Mitt Romney		 President of Vice President
94	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
94	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
94	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
94	102  Ward 2	5129557		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
94	102  Ward 2	5129557		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
94	102  Ward 2	5129557		3	55	No						Local Question 1
95	102  Ward 2	5129557 N	4	7	Mitt Romney		 President of Vice President
95	102  Ward 2	5129557		4	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
95	102  Ward 2	5129557		4	55	No						Local Question 1
96	102  Ward 2	5129557 N	3	3	Democratic 
96	102  Ward 2	5129557		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
96	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
96	102  Ward 2	5129557		3	29	Gary Watts				Coroner
96	102  Ward 2	5129557		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
96	102  Ward 2	5129557		3	52	No						Statewide Amendment No 1
96	102  Ward 2	5129557		3	57	Yes						Local Question 2
96	102  Ward 2	5129557		3	9	Barack Obama				President of Vice President
96	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
96	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
96	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
96	102  Ward 2	5129557		3	52	No						Statewide Amendment No 1
96	102  Ward 2	5129557		3	57	Yes						Local Question 2
96	102  Ward 2	5129557		3	9	Barack Obama				President of Vice President
96	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
96	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
96	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
96	102  Ward 2	5129557		3	52	No						Statewide Amendment No 1
96	102  Ward 2	5129557		3	57	Yes						Local Question 2
96	102  Ward 2	5129557		3	7	Mitt Romney				President of Vice President
96	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
96	102  Ward 2	5129557		3	29	Gary Watts				Coroner
96	102  Ward 2	5129557		3	35	John V Green		 Soil and Water District Commission
96	102  Ward 2	5129557		3	54	Yes						Local Question 1
97	102  Ward 2	5129557 N	3	3	Democratic 
97	102  Ward 2	5129557		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
97	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
97	102  Ward 2	5129557		3	29	Gary Watts				Coroner
97	102  Ward 2	5129557		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
97	102  Ward 2	5129557		3	54	Yes						Local Question 1
98	102  Ward 2	5129557 N	3	3	Democratic 
98	102  Ward 2	5129557		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
98	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
98	102  Ward 2	5129557		3	29	Gary Watts				Coroner
98	102  Ward 2	5129557		3	35	John V Green		 Soil and Water District Commission
98	102  Ward 2	5129557		3	54	Yes						Local Question 1
99	102  Ward 2	5129557 N	3	9	Barack Obama		 President of Vice President
99	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
99	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
99	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
99	102  Ward 2	5129557		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
99	102  Ward 2	5129557		3	51	Yes						Statewide Amendment No 1
99	102  Ward 2	5129557		3	57	Yes						Local Question 2
99	102  Ward 2	5129557		3	9	Barack Obama				President of Vice President
99	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
99	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
99	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
99	102  Ward 2	5129557		3	41	Barbara A Scott		 SCH1ALG School Board District 1 At Large
99	102  Ward 2	5129557		3	54	Yes						Local Question 1
100	102  Ward 2	5129557 N	3	9	Barack Obama		 President of Vice President
100	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
100	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
100	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
100	102  Ward 2	5129557		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
100	102  Ward 2	5129557		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
100	102  Ward 2	5129557		3	54	Yes						Local Question 1
101	102  Ward 2	5129557 N	3	3	Democratic 
101	102  Ward 2	5129557		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
101	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
101	102  Ward 2	5129557		3	29	Gary Watts				Coroner
101	102  Ward 2	5129557		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
101	102  Ward 2	5129557		3	51	Yes						Statewide Amendment No 1
101	102  Ward 2	5129557		3	57	Yes						Local Question 2
101	102  Ward 2	5129557		3	9	Barack Obama				President of Vice President
101	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
101	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
101	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
101	102  Ward 2	5129557		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
101	102  Ward 2	5129557		3	54	Yes						Local Question 1
102	102  Ward 2	5129557 N	3	3	Democratic 
102	102  Ward 2	5129557		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
102	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
102	102  Ward 2	5129557		3	29	Gary Watts				Coroner
102	102  Ward 2	5129557		3	36	W/I LAURIE GIARRATANO		 Soil and Water District Commission
102	102  Ward 2	5129557		3	51	Yes						Statewide Amendment No 1
102	102  Ward 2	5129557		3	57	Yes						Local Question 2
102	102  Ward 2	5129557		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
102	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
102	102  Ward 2	5129557		3	29	Gary Watts				Coroner
102	102  Ward 2	5129557		3	35	John V Green		 Soil and Water District Commission
102	102  Ward 2	5129557		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
102	102  Ward 2	5129557		3	54	Yes						Local Question 1
103	102  Ward 2	5129557 N	3	3	Democratic 
103	102  Ward 2	5129557		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
103	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
103	102  Ward 2	5129557		3	29	Gary Watts				Coroner
103	102  Ward 2	5129557		3	39	Moryah Jackson				SCH1ALG School Board District 1 At Large
103	102  Ward 2	5129557		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
103	102  Ward 2	5129557		3	54	Yes						Local Question 1
104	102  Ward 2	5129557 N	3	7	Mitt Romney		 President of Vice President
104	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
104	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
104	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
104	102  Ward 2	5129557		3	38	Vince Ford				SCH1ALG School Board District 1 At Large
104	102  Ward 2	5129557		3	51	Yes						Statewide Amendment No 1
104	102  Ward 2	5129557		3	57	Yes						Local Question 2
104	102  Ward 2	5129557		3	9	Barack Obama				President of Vice President
104	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
104	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
104	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
104	102  Ward 2	5129557		3	51	Yes						Statewide Amendment No 1
104	102  Ward 2	5129557		3	57	Yes						Local Question 2
104	102  Ward 2	5129557		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
104	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
104	102  Ward 2	5129557		3	29	Gary Watts				Coroner
104	102  Ward 2	5129557		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
104	102  Ward 2	5129557		3	51	Yes						Statewide Amendment No 1
104	102  Ward 2	5129557		3	58	No						Local Question 2
104	102  Ward 2	5129557		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
104	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
104	102  Ward 2	5129557		3	29	Gary Watts				Coroner
104	102  Ward 2	5129557		3	35	John V Green		 Soil and Water District Commission
104	102  Ward 2	5129557		3	45	Beatrice King				SCHO013 School Board District 1 Seat 3
104	102  Ward 2	5129557		3	54	Yes						Local Question 1
105	102  Ward 2	5129557 N	3	9	Barack Obama		 President of Vice President
105	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
105	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
105	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
105	102  Ward 2	5129557		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
105	102  Ward 2	5129557		3	51	Yes						Statewide Amendment No 1
105	102  Ward 2	5129557		3	57	Yes						Local Question 2
105	102  Ward 2	5129557		3	14	Nammu Y Muhammad		 CONG006 U.S. House of Representatives
105	102  Ward 2	5129557		3	41	Barbara A Scott		 SCH1ALG School Board District 1 At Large
105	102  Ward 2	5129557		3	55	No						Local Question 1
106	102  Ward 2	5129557 N	3	3	Democratic 
106	102  Ward 2	5129557		3	13	James E Jim		 Clyburn CONG006 U.S. House of Representatives
106	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
106	102  Ward 2	5129557		3	29	Gary Watts				Coroner
106	102  Ward 2	5129557		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
106	102  Ward 2	5129557		3	55	No						Local Question 1
107	102  Ward 2	5129557 N	3	9	Barack Obama		 President of Vice President
107	102  Ward 2	5129557		3	17	Darrell Jackson				SEND021 State Senate
107	102  Ward 2	5129557		3	26	Leon Lott				Sheriff
107	102  Ward 2	5129557		3	32	Jeanette W McBride		 Clerk of Court
107	102  Ward 2	5129557		3	40	Antjuan Seawright				SCH1ALG School Board District 1 At Large
107	102  Ward 2	5129557		3	51	Yes						Statewide Amendment No 1
107	102  Ward 2	5129557		3	57	Yes						Local Question 2
107	102  Ward 2	5129557		3	14	Nammu Y Muhammad		 CONG006 U.S. House of Representatives
107	102  Ward 2	5129557		3	23	J Todd Rutherford		 HOU074 State House of Representatives
